Customer_ID,Customer_ID_Counterparty,Transaction_Value,Transaction_Type,Month
533,,-22,Wire,Jan
231,,7,Wire,Jan
425,,-133,Wire,Jan
218,,-1213,Wire,Jan
707,,-430,Wire,Jan
115,790,-8,Wire,Jan
177,,8,Wire,Jan
801,,-753,Wire,Jan
324,,-34,Wire,Jan
774,,-263,Wire,Jan
415,,-295,Wire,Jan
699,,-1271,Wire,Jan
826,,-1269,Wire,Jan
593,,33,Wire,Jan
3,,-425,Wire,Jan
309,,-58,Wire,Jan
104,,10,Wire,Jan
889,,-663,Wire,Jan
212,,21,Wire,Jan
873,,-1520,Wire,Jan
537,,-1508,Wire,Jan
25,,14,Wire,Jan
425,,-63,Wire,Jan
825,,2,Wire,Jan
534,,4233,Salary,Jan
528,,-180,Wire,Jan
896,,-684,Wire,Jan
85,,-2242,Wire,Jan
548,,4080,Salary,Jan
306,,-493,Wire,Jan
250,,-464,Wire,Jan
167,,1940,International,Jan
369,,-498,Wire,Jan
236,,-73,Wire,Jan
977,,9,Wire,Jan
104,,-676,Wire,Jan
723,,32,Wire,Jan
399,,7566,Salary,Jan
999,,-265,Wire,Jan
518,,6233,Salary,Jan
767,,-323,Wire,Jan
466,,-171,Wire,Jan
928,,-465,Wire,Jan
571,,11,Wire,Jan
654,,7974,Salary,Jan
34,,11,Wire,Jan
347,,140,Wire,Jan
465,,7953,Salary,Jan
161,,-171,Wire,Jan
246,,-368,Wire,Jan
958,,-185,Wire,Jan
642,,10,Wire,Jan
320,,4389,Salary,Jan
63,,-192,Wire,Jan
132,,3,Wire,Jan
355,,-107,Wire,Jan
279,,-1023,Wire,Jan
191,,9912,Salary,Jan
845,,-434,Wire,Jan
473,,-499,Wire,Jan
164,,-592,Wire,Jan
736,,-738,Wire,Jan
221,19,13,Wire,Jan
805,,-1198,Wire,Jan
797,,-3116,Wire,Jan
562,,-1882,Wire,Jan
774,,-5,Wire,Jan
326,,-654,Wire,Jan
819,,-239,Wire,Jan
300,,14,Wire,Jan
676,,-636,Wire,Jan
948,,3498,Salary,Jan
303,,18,Wire,Jan
179,,-275,Wire,Jan
556,,-683,Wire,Jan
898,,-1473,Wire,Jan
138,,17,Wire,Jan
28,,-177,Wire,Jan
198,,66,Wire,Jan
619,,1116,Salary,Jan
765,,1253,Salary,Jan
471,,-392,Wire,Jan
396,,44,Wire,Jan
218,,-590,Wire,Jan
509,,31,Wire,Jan
687,888,-14,Wire,Jan
114,,27,Wire,Jan
318,,-322,Wire,Jan
522,,-12,Wire,Jan
697,,-725,Wire,Jan
507,,-517,Wire,Jan
207,,6346,Salary,Jan
200,,-844,Wire,Jan
678,,-618,Wire,Jan
392,,-26,Wire,Jan
233,,4,Wire,Jan
433,,100,Wire,Jan
302,,-50,Wire,Jan
76,,-2132,Wire,Jan
177,,-269,Wire,Jan
424,,-3103,Wire,Jan
281,,150,International,Jan
793,,4,Wire,Jan
538,,-222,Wire,Jan
5,,-741,Wire,Jan
756,,-610,Wire,Jan
404,,6971,Salary,Jan
682,,-1584,Wire,Jan
743,,-215,Wire,Jan
975,,-859,Wire,Jan
750,,-149,Wire,Jan
50,,-547,Wire,Jan
683,,-26,Wire,Jan
520,,8,Wire,Jan
66,,-3968,Wire,Jan
603,,8197,Salary,Jan
340,,-735,Wire,Jan
981,627,-8,Wire,Jan
104,,5526,Salary,Jan
975,,4,Wire,Jan
34,,-315,Wire,Jan
665,,-990,Wire,Jan
950,,9,Wire,Jan
660,,-1576,Wire,Jan
23,,-542,Wire,Jan
346,,5,Wire,Jan
362,,14,Wire,Jan
12,,-1700,Wire,Jan
628,,-127,Wire,Jan
996,,-64,Wire,Jan
195,,153,Wire,Jan
246,,-274,Wire,Jan
577,,-275,Wire,Jan
218,770,-6,Wire,Jan
828,,-1403,Wire,Jan
258,,2249,Salary,Jan
453,,-3424,Wire,Jan
661,,-185,Wire,Jan
288,,-945,Wire,Jan
869,,7,Wire,Jan
315,,-2085,Wire,Jan
451,,-1816,Wire,Jan
241,900,7,Wire,Jan
784,,-211,Wire,Jan
932,,-995,Wire,Jan
501,,20,Wire,Jan
101,394,2,Wire,Jan
894,,-242,Wire,Jan
825,,-526,Wire,Jan
365,,-979,Wire,Jan
674,,-639,Wire,Jan
729,,-390,Wire,Jan
128,,-175,Wire,Jan
435,,15,Wire,Jan
375,,-1278,Wire,Jan
421,,5003,Salary,Jan
593,,-690,Wire,Jan
952,,135,Wire,Jan
841,,-412,Wire,Jan
203,,-12,Wire,Jan
998,,-85,Wire,Jan
859,,-691,Wire,Jan
374,,34,Wire,Jan
931,,-194,Wire,Jan
979,,-1236,Wire,Jan
727,,-1020,Cash,Jan
281,587,8,Wire,Jan
788,,18,Wire,Jan
275,,-1631,Wire,Jan
57,,-71,Wire,Jan
9,,-82,Wire,Jan
362,,-236,Wire,Jan
548,,-1000,Wire,Jan
935,,-501,Wire,Jan
684,,-1840,International,Jan
364,931,-2,Wire,Jan
584,,-179,Wire,Jan
6,,-216,Wire,Jan
85,,-467,Wire,Jan
769,,9,Wire,Jan
282,,-892,Wire,Jan
347,,-404,Wire,Jan
427,,-494,Wire,Jan
813,,4083,Salary,Jan
37,,-100,Wire,Jan
720,,-198,Wire,Jan
187,,-2365,Wire,Jan
34,,-262,Wire,Jan
734,,4387,Salary,Jan
258,,-96,Wire,Jan
742,,15,Wire,Jan
589,,-1263,Wire,Jan
833,,-53,Wire,Jan
443,248,-14,Wire,Jan
515,,-102,Wire,Jan
707,,8,Wire,Jan
1,,3803,Salary,Jan
959,,-527,Wire,Jan
347,,18,Wire,Jan
300,,-886,Wire,Jan
795,428,20,Wire,Jan
453,,9570,Salary,Jan
782,,-363,Wire,Jan
239,,21,Wire,Jan
633,,-3925,Wire,Jan
160,,-37,Wire,Jan
891,,72,Wire,Jan
567,,-174,Wire,Jan
527,,26,Wire,Jan
675,,1970,International,Jan
599,,-110,Cash,Jan
34,,-32,Wire,Jan
51,,-772,Wire,Jan
671,,4259,Salary,Jan
186,,-1471,Wire,Jan
482,,-315,Wire,Jan
54,739,-5,Wire,Jan
985,231,-5,Wire,Jan
553,,-9,Wire,Jan
994,,-193,Wire,Jan
662,,14,Wire,Jan
647,,14,Wire,Jan
567,,-670,Wire,Jan
694,,-2180,Wire,Jan
939,,-354,Wire,Jan
208,,-3972,Wire,Jan
838,,-770,Wire,Jan
89,,-468,Wire,Jan
706,,-760,Cash,Jan
478,,-1277,Wire,Jan
40,,-946,Wire,Jan
671,,-170,Wire,Jan
871,,-824,Wire,Jan
559,,-381,Wire,Jan
994,,-594,Wire,Jan
762,,-1267,Wire,Jan
586,,-126,Wire,Jan
27,,-1551,Wire,Jan
379,,60,Wire,Jan
156,,8,Wire,Jan
424,,-3103,Wire,Jan
980,,-705,Wire,Jan
571,,-135,Wire,Jan
643,,-180,Wire,Jan
982,,-268,Wire,Jan
226,,-310,Cash,Jan
741,217,-18,Wire,Jan
988,,-497,Wire,Jan
732,,7,Wire,Jan
441,,-624,Wire,Jan
567,,14,Wire,Jan
917,,22,Wire,Jan
340,,-2354,Wire,Jan
507,,-30,Wire,Jan
523,673,1,Wire,Jan
717,,-845,Wire,Jan
730,,-1132,Wire,Jan
529,,-171,Wire,Jan
253,641,16,Wire,Jan
482,,-270,Wire,Jan
766,,-387,Wire,Jan
430,,9305,Salary,Jan
5,,5,Wire,Jan
684,,13,Wire,Jan
963,,-231,Wire,Jan
21,,-105,Wire,Jan
46,,12,Wire,Jan
634,,-628,Wire,Jan
984,,30,Wire,Jan
19,,-580,Wire,Jan
41,,-196,Wire,Jan
6,,-318,Wire,Jan
193,,-632,Wire,Jan
921,,-131,Wire,Jan
307,,-851,Wire,Jan
937,,3,Wire,Jan
653,,13,Wire,Jan
381,,-1490,Cash,Jan
916,,27,Wire,Jan
635,,-215,Wire,Jan
843,,12,Wire,Jan
904,,-438,Wire,Jan
257,,-364,Wire,Jan
426,,8,Wire,Jan
43,,23,Wire,Jan
681,,-1607,Wire,Jan
488,,-90,Wire,Jan
149,,540,Cash,Jan
699,,-489,Wire,Jan
380,221,-13,Wire,Jan
7,,-282,Wire,Jan
763,,5,Wire,Jan
136,,13,Wire,Jan
957,,-103,Wire,Jan
878,,-307,Wire,Jan
22,,-133,Wire,Jan
174,,13,Wire,Jan
167,,-475,Wire,Jan
471,,-2496,Wire,Jan
854,,13,Wire,Jan
926,,-1480,Wire,Jan
821,,-1206,Wire,Jan
322,,15,Wire,Jan
134,,-263,Wire,Jan
430,,-1181,Wire,Jan
146,,1308,Salary,Jan
345,,-79,Wire,Jan
537,,-767,Wire,Jan
376,,-175,Wire,Jan
773,,84,Wire,Jan
917,,-152,Wire,Jan
376,,13,Wire,Jan
406,,3475,Salary,Jan
252,,-215,Wire,Jan
574,,-444,Wire,Jan
995,,-310,Wire,Jan
346,,-333,Wire,Jan
679,,22,Wire,Jan
939,,-266,Wire,Jan
816,48,-35,Wire,Jan
587,,9388,Salary,Jan
830,,-1057,Wire,Jan
439,,-545,Wire,Jan
978,,17,Wire,Jan
407,,-65,Wire,Jan
598,,-181,Wire,Jan
142,,-967,Wire,Jan
796,,-186,Wire,Jan
854,,-7,Wire,Jan
457,,-1472,Wire,Jan
18,,-1025,Wire,Jan
689,,-309,Wire,Jan
775,,-73,Wire,Jan
268,,-24,Wire,Jan
691,803,-6,Wire,Jan
242,,-2304,Wire,Jan
678,512,108,Wire,Jan
249,,40,Wire,Jan
949,,-277,Wire,Jan
636,,4620,Salary,Jan
341,,39,Wire,Jan
93,,-48,Wire,Jan
220,,8,Wire,Jan
716,,-1239,Wire,Jan
414,,12,Wire,Jan
898,,-182,Wire,Jan
259,,-3064,Wire,Jan
382,,26,Wire,Jan
817,490,30,Wire,Jan
741,,57,Wire,Jan
544,683,9,Wire,Jan
489,,-185,Wire,Jan
797,,58,Wire,Jan
449,,-1065,Wire,Jan
648,,-80,Wire,Jan
795,,54,Wire,Jan
336,,-1082,Wire,Jan
574,,8,Wire,Jan
372,,7,Wire,Jan
217,,-1305,Wire,Jan
214,,-317,Wire,Jan
208,,-364,Wire,Jan
4,,-648,Wire,Jan
57,,-468,Wire,Jan
591,,-372,Wire,Jan
935,,-647,Wire,Jan
876,946,13,Wire,Jan
357,,9611,Salary,Jan
935,,-375,Wire,Jan
104,,17,Wire,Jan
885,,29,Wire,Jan
960,,-1902,Wire,Jan
315,,-837,Wire,Jan
30,,17,Wire,Jan
117,,-607,Wire,Jan
752,,-1334,Wire,Jan
806,,-2899,Wire,Jan
554,,-181,Wire,Jan
695,,-425,Wire,Jan
278,,46,Wire,Jan
637,,-799,Wire,Jan
441,,-294,Wire,Jan
449,,-1690,International,Jan
331,,-832,Wire,Jan
980,,33,Wire,Jan
682,,-2266,Wire,Jan
269,74,-4,Wire,Jan
849,,49,Wire,Jan
375,,-69,Wire,Jan
958,,-427,Wire,Jan
21,,-321,Wire,Jan
760,,69,Wire,Jan
618,,1975,Salary,Jan
287,,4,Wire,Jan
145,,-42,Wire,Jan
814,,-722,Wire,Jan
828,,9,Wire,Jan
467,,-861,Wire,Jan
130,373,6,Wire,Jan
409,,-524,Wire,Jan
615,80,10,Wire,Jan
947,,-1763,Wire,Jan
350,,6,Wire,Jan
984,,-1017,Wire,Jan
682,,-818,Wire,Jan
812,,-185,Wire,Jan
515,,-372,Wire,Jan
755,,13,Wire,Jan
599,,10,Wire,Jan
839,,17,Wire,Jan
431,,-260,Wire,Jan
332,,-1823,Wire,Jan
364,,-490,Wire,Jan
591,,28,Wire,Jan
679,,-1008,Wire,Jan
437,,-1010,Wire,Jan
976,,19,Wire,Jan
991,,-275,Wire,Jan
488,,-8,Wire,Jan
722,,-981,Wire,Jan
917,,-33,Wire,Jan
576,,-645,Wire,Jan
288,,21,Wire,Jan
560,,-1209,Wire,Jan
340,,42,Wire,Jan
231,,-1150,International,Jan
500,,-257,Wire,Jan
785,,-1480,Wire,Jan
927,,1110,Cash,Jan
239,,-821,Wire,Jan
372,,25,Wire,Jan
19,,-1016,Wire,Jan
547,,9212,Salary,Jan
661,,3880,Salary,Jan
118,,36,Wire,Jan
205,,-84,Wire,Jan
972,,119,Wire,Jan
378,467,-30,Wire,Jan
177,727,20,Wire,Jan
834,,-655,Wire,Jan
535,,6578,Salary,Jan
721,,-81,Wire,Jan
79,,-6608,Wire,Jan
707,,-563,Wire,Jan
567,,-156,Wire,Jan
282,,-459,Wire,Jan
669,,-931,Wire,Jan
332,,-452,Wire,Jan
512,,21,Wire,Jan
868,,-35,Wire,Jan
735,,-402,Wire,Jan
98,126,17,Wire,Jan
828,,349,Wire,Jan
207,,-1136,Wire,Jan
660,,-110,Wire,Jan
420,976,19,Wire,Jan
635,84,17,Wire,Jan
719,,-472,Wire,Jan
231,,6,Wire,Jan
46,,166,Wire,Jan
557,,-97,Wire,Jan
766,917,-3,Wire,Jan
846,,-198,Wire,Jan
444,,5286,Salary,Jan
519,,-233,Wire,Jan
199,,9371,Salary,Jan
4,,-82,Wire,Jan
8,,-1889,Wire,Jan
958,,15,Wire,Jan
815,,-64,Wire,Jan
679,,6,Wire,Jan
843,,-72,Wire,Jan
902,,-875,Wire,Jan
8,,-453,Wire,Jan
39,,2073,Salary,Jan
507,,-688,Wire,Jan
526,328,-12,Wire,Jan
955,,-596,Wire,Jan
543,,116,Wire,Jan
389,292,42,Wire,Jan
548,,-151,Wire,Jan
48,,-194,Wire,Jan
524,189,5,Wire,Jan
430,,-1675,Wire,Jan
471,,-578,Wire,Jan
47,,-1137,Wire,Jan
413,,-199,Wire,Jan
620,,-1433,Wire,Jan
491,,-540,Wire,Jan
826,,1330,Cash,Jan
88,,-61,Wire,Jan
464,,14,Wire,Jan
753,,-371,Wire,Jan
418,,-284,Wire,Jan
74,,-107,Wire,Jan
882,,31,Wire,Jan
540,973,-11,Wire,Jan
27,,-1551,Wire,Jan
604,,9338,Salary,Jan
659,,-2655,Wire,Jan
863,,6524,Salary,Jan
923,,-480,Wire,Jan
162,,-361,Wire,Jan
753,,-158,Wire,Jan
203,,-115,Wire,Jan
953,,25,Wire,Jan
50,,-868,Wire,Jan
781,,-617,Wire,Jan
963,,1475,Salary,Jan
502,544,-9,Wire,Jan
836,,-515,Wire,Jan
302,57,-7,Wire,Jan
164,,46,Wire,Jan
906,,-174,Wire,Jan
513,553,10,Wire,Jan
677,,-31,Wire,Jan
299,,11,Wire,Jan
976,,7824,Salary,Jan
539,,-689,Wire,Jan
929,,-287,Wire,Jan
307,,8248,Salary,Jan
512,,-2587,Wire,Jan
188,,9,Wire,Jan
490,,16,Wire,Jan
352,,-181,Wire,Jan
408,,-972,Wire,Jan
555,,-1199,Wire,Jan
56,,-1544,Wire,Jan
629,,8,Wire,Jan
965,,-290,Wire,Jan
698,,-739,Wire,Jan
481,,-221,Wire,Jan
998,,-184,Wire,Jan
548,,-166,Wire,Jan
92,,11,Wire,Jan
973,,-976,Wire,Jan
739,,-619,Wire,Jan
837,,2,Wire,Jan
164,,9,Wire,Jan
20,222,13,Wire,Jan
369,,25,Wire,Jan
457,,-545,Wire,Jan
107,,-164,Wire,Jan
6,,-108,Wire,Jan
445,,-347,Wire,Jan
536,,-3246,Wire,Jan
612,,-366,Wire,Jan
186,,21,Wire,Jan
688,,12,Wire,Jan
730,,-365,Wire,Jan
10,,63,Wire,Jan
629,,-14,Wire,Jan
806,,-940,Wire,Jan
590,,-1845,Wire,Jan
63,,17,Wire,Jan
88,,-1104,Wire,Jan
456,,9,Wire,Jan
716,741,-14,Wire,Jan
33,613,15,Wire,Jan
703,,-283,Wire,Jan
712,,18,Wire,Jan
940,,-511,Wire,Jan
373,,-55,Wire,Jan
703,,-338,Wire,Jan
112,,-394,Wire,Jan
389,,-365,Wire,Jan
896,,8905,Salary,Jan
337,540,-20,Wire,Jan
607,,-472,Wire,Jan
351,,-466,Wire,Jan
932,,-859,Wire,Jan
383,,-1425,Wire,Jan
821,,-848,Wire,Jan
30,,-700,Wire,Jan
742,,-1440,Wire,Jan
887,,250,International,Jan
203,,45,Wire,Jan
539,,-145,Wire,Jan
355,,11,Wire,Jan
662,,-2764,Wire,Jan
393,,-2180,International,Jan
767,,-475,Wire,Jan
183,,1826,Salary,Jan
157,,-421,Wire,Jan
632,,-361,Wire,Jan
652,,-1263,Wire,Jan
85,,-132,Wire,Jan
87,,-107,Wire,Jan
705,692,10,Wire,Jan
694,,-2540,Wire,Jan
394,,-348,Wire,Jan
266,,-2110,International,Jan
631,,-95,Wire,Jan
628,,-1890,International,Jan
586,,-495,Wire,Jan
479,,-318,Wire,Jan
295,,-283,Wire,Jan
36,,30,Cash,Jan
945,,-1486,Wire,Jan
744,,-378,Wire,Jan
6,,1151,Salary,Jan
642,,-216,Wire,Jan
883,,-444,Wire,Jan
833,405,-12,Wire,Jan
394,,-299,Wire,Jan
845,,6,Wire,Jan
135,,-1856,Wire,Jan
153,,-552,Wire,Jan
501,,4649,Salary,Jan
353,,-138,Wire,Jan
635,,-92,Wire,Jan
752,505,-1,Wire,Jan
142,,4492,Salary,Jan
840,,-795,Wire,Jan
674,511,-5,Wire,Jan
278,,27,Wire,Jan
923,,-899,Wire,Jan
47,,9691,Salary,Jan
588,,7,Wire,Jan
614,102,7,Wire,Jan
836,,-1884,Wire,Jan
616,,-1893,Wire,Jan
923,,-271,Wire,Jan
816,,-742,Wire,Jan
897,,15,Wire,Jan
656,,-3063,Wire,Jan
336,,-1143,Wire,Jan
643,,-22,Wire,Jan
843,,-418,Wire,Jan
516,,16,Wire,Jan
970,,3,Wire,Jan
866,,5,Wire,Jan
392,,-72,Wire,Jan
380,252,6,Wire,Jan
253,,-121,Wire,Jan
137,,34,Wire,Jan
328,,2218,Salary,Jan
144,,-1356,Wire,Jan
667,842,-11,Wire,Jan
915,,-261,Wire,Jan
970,,-11,Wire,Jan
332,380,-23,Wire,Jan
767,,2,Wire,Jan
895,971,9,Wire,Jan
116,,-2451,Wire,Jan
112,,13,Wire,Jan
471,,-607,Wire,Jan
946,,11,Wire,Jan
136,,-235,Wire,Jan
976,365,4,Wire,Jan
703,,-1455,Wire,Jan
317,,-2499,Wire,Jan
555,,-265,Wire,Jan
471,,4,Wire,Jan
639,273,-10,Wire,Jan
405,,-1270,Wire,Jan
488,,9,Wire,Jan
144,,6046,Salary,Jan
134,,-3112,Wire,Jan
925,,-392,Wire,Jan
582,,-247,Wire,Jan
466,,-15,Wire,Jan
722,,69,Wire,Jan
708,,-363,Wire,Jan
108,,-2151,Wire,Jan
35,,-2645,Wire,Jan
367,,70,Wire,Jan
181,,-395,Wire,Jan
284,,-370,Wire,Jan
95,,6058,Salary,Jan
563,,-485,Wire,Jan
941,,-799,Wire,Jan
630,,-1063,Wire,Jan
107,,-38,Wire,Jan
468,,9799,Salary,Jan
7,,-263,Wire,Jan
426,,-77,Wire,Jan
389,,21,Wire,Jan
607,,-21,Wire,Jan
612,,11,Wire,Jan
143,,-405,Wire,Jan
642,,-1105,Wire,Jan
170,,-1833,Wire,Jan
760,,6,Wire,Jan
431,,-110,Wire,Jan
749,,-886,Wire,Jan
196,892,6,Wire,Jan
297,,30,Wire,Jan
667,,22,Wire,Jan
529,,-399,Wire,Jan
535,,36,Wire,Jan
859,,5,Wire,Jan
498,,9,Wire,Jan
563,,-468,Wire,Jan
646,22,9,Wire,Jan
999,,-411,Wire,Jan
302,,-805,Wire,Jan
393,,-872,Wire,Jan
561,,-128,Wire,Jan
789,,-243,Wire,Jan
962,321,-8,Wire,Jan
363,,-581,Wire,Jan
590,,3982,Salary,Jan
831,,9,Wire,Jan
4,,-1744,Wire,Jan
91,,24,Wire,Jan
700,,27,Wire,Jan
231,,-81,Wire,Jan
182,,13,Wire,Jan
443,,-552,Wire,Jan
925,,14,Wire,Jan
155,,20,Wire,Jan
893,,-61,Wire,Jan
411,,-6,Wire,Jan
135,,232,Wire,Jan
635,,-112,Wire,Jan
671,,4,Wire,Jan
133,,-288,Wire,Jan
783,,-66,Wire,Jan
866,,-837,Wire,Jan
304,,-2714,Wire,Jan
528,,-45,Wire,Jan
922,,-271,Wire,Jan
522,,5831,Salary,Jan
948,,-2186,Wire,Jan
653,,-10,Wire,Jan
639,595,-8,Wire,Jan
376,,-48,Wire,Jan
87,,-305,Wire,Jan
255,,-1661,Wire,Jan
754,,-8,Wire,Jan
881,,-618,Wire,Jan
89,,60,Cash,Jan
48,899,2,Wire,Jan
506,,-105,Wire,Jan
493,,310,Cash,Jan
393,,7,Wire,Jan
264,,-3779,Wire,Jan
489,,-886,Wire,Jan
809,,-253,Wire,Jan
483,,-1865,Wire,Jan
454,,-259,Wire,Jan
850,,-762,Wire,Jan
102,,-127,Wire,Jan
267,,-972,Wire,Jan
739,,2702,Salary,Jan
300,,-2106,Wire,Jan
726,,12,Wire,Jan
129,,-313,Wire,Jan
151,,2,Wire,Jan
494,,-363,Wire,Jan
140,79,16,Wire,Jan
715,274,32,Wire,Jan
272,,-634,Wire,Jan
919,,30,Wire,Jan
434,,-1592,Wire,Jan
904,,57,Wire,Jan
892,775,20,Wire,Jan
261,,-604,Wire,Jan
990,,-57,Wire,Jan
594,,59,Wire,Jan
530,,-636,Wire,Jan
646,,-809,Wire,Jan
656,,-684,Wire,Jan
374,,-102,Wire,Jan
596,,-740,Wire,Jan
984,,17,Wire,Jan
132,,-798,Wire,Jan
141,,-234,Wire,Jan
750,,50,Wire,Jan
979,,-266,Wire,Jan
711,,26,Wire,Jan
172,,17,Wire,Jan
912,594,-1,Wire,Jan
850,543,48,Wire,Jan
688,,-3447,Wire,Jan
662,,7134,Salary,Jan
341,,-181,Wire,Jan
746,,-936,Wire,Jan
864,,15,Wire,Jan
40,,-335,Wire,Jan
641,,17,Wire,Jan
964,,-94,Wire,Jan
748,,24,Wire,Jan
247,,-163,Wire,Jan
246,,19,Wire,Jan
558,,-373,Wire,Jan
596,,-368,Wire,Jan
371,,-355,Wire,Jan
847,,-1467,Wire,Jan
146,,-34,Wire,Jan
776,,-819,Wire,Jan
235,,-1378,Wire,Jan
48,992,35,Wire,Jan
610,,-849,Wire,Jan
626,490,42,Wire,Jan
930,43,-6,Wire,Jan
213,,-1516,Wire,Jan
891,,-657,Wire,Jan
596,,-928,Wire,Jan
593,,-16,Wire,Jan
672,,36,Wire,Jan
477,,21,Wire,Jan
954,,-88,Wire,Jan
694,,-69,Wire,Jan
353,,-726,Wire,Jan
579,,-49,Wire,Jan
326,,11,Wire,Jan
29,,110,Cash,Jan
9,,8,Wire,Jan
998,527,-5,Wire,Jan
751,,-772,Wire,Jan
846,,48,Wire,Jan
284,,-141,Wire,Jan
40,820,-1,Wire,Jan
912,,11,Wire,Jan
34,,12,Wire,Jan
145,,-47,Wire,Jan
263,,-2206,Wire,Jan
777,,-276,Wire,Jan
138,,-473,Wire,Jan
640,,16,Wire,Jan
747,,-486,Wire,Jan
312,,-33,Wire,Jan
862,,4,Wire,Jan
258,,30,Wire,Jan
16,,440,Cash,Jan
328,,-471,Wire,Jan
678,678,-108,Wire,Jan
185,,10,Wire,Jan
853,,30,Cash,Jan
700,,-41,Wire,Jan
672,538,-16,Wire,Jan
65,,3125,Salary,Jan
92,651,-3,Wire,Jan
269,,-1091,Wire,Jan
168,,-1287,Wire,Jan
60,,-119,Wire,Jan
909,,8781,Salary,Jan
107,,-73,Wire,Jan
664,,3877,Salary,Jan
116,,-130,Wire,Jan
517,,-155,Wire,Jan
642,,-1508,Wire,Jan
833,,-924,Wire,Jan
462,,-482,Wire,Jan
896,,-2587,Wire,Jan
424,,-469,Wire,Jan
20,,5642,Salary,Jan
725,,-1080,Wire,Jan
149,590,-4,Wire,Jan
850,,-947,Wire,Jan
722,,-196,Wire,Jan
74,,-179,Wire,Jan
341,,2,Wire,Jan
850,,-891,Wire,Jan
42,,-800,Wire,Jan
169,,-630,Wire,Jan
156,,5,Wire,Jan
642,,-1007,Wire,Jan
33,,5,Wire,Jan
724,,-1510,Wire,Jan
308,,-520,International,Jan
449,,-1129,Wire,Jan
574,607,-12,Wire,Jan
442,,3608,Salary,Jan
943,,-190,Wire,Jan
57,,-1362,Wire,Jan
92,,96,Wire,Jan
237,,-247,Wire,Jan
786,,-32,Wire,Jan
335,,1,Wire,Jan
827,,-1766,Wire,Jan
759,,23,Wire,Jan
923,,5,Wire,Jan
262,,19,Wire,Jan
546,,-199,Wire,Jan
765,,5,Wire,Jan
932,,8,Wire,Jan
262,,-20,Wire,Jan
912,899,-17,Wire,Jan
606,,-612,Wire,Jan
570,,-2901,Wire,Jan
635,,-213,Wire,Jan
876,,-51,Wire,Jan
649,,-237,Wire,Jan
201,,32,Wire,Jan
898,,5202,Salary,Jan
981,,-4701,Wire,Jan
727,,-810,Cash,Jan
261,,-425,Wire,Jan
750,,-212,Wire,Jan
88,,-571,Wire,Jan
251,671,-9,Wire,Jan
255,,-676,Wire,Jan
211,117,-19,Wire,Jan
828,,-362,Wire,Jan
664,,137,Wire,Jan
993,,-674,Wire,Jan
227,,-923,Wire,Jan
203,,12,Wire,Jan
389,445,3,Wire,Jan
870,,18,Wire,Jan
307,,-2243,Wire,Jan
856,,-1170,Wire,Jan
213,,-77,Wire,Jan
663,,-261,Wire,Jan
242,,17,Wire,Jan
283,,-458,Wire,Jan
141,,14,Wire,Jan
561,,-214,Wire,Jan
249,,-788,Wire,Jan
538,,3348,Salary,Jan
88,,-203,Wire,Jan
349,,-379,Wire,Jan
296,,-621,Wire,Jan
92,,-3724,Wire,Jan
709,,-514,Wire,Jan
492,,-103,Wire,Jan
852,,-112,Wire,Jan
130,,-774,Wire,Jan
330,,-32,Wire,Jan
395,,-244,Wire,Jan
33,,-720,Wire,Jan
399,,-432,Wire,Jan
259,,-2108,Wire,Jan
768,,70,Wire,Jan
869,,4,Wire,Jan
831,459,9,Wire,Jan
338,,15,Wire,Jan
537,,-500,Wire,Jan
514,,-459,Wire,Jan
608,,17,Wire,Jan
179,,-1096,Wire,Jan
805,,54,Wire,Jan
671,,-494,Wire,Jan
717,,-216,Wire,Jan
219,,-223,Wire,Jan
176,,-566,Wire,Jan
900,,12,Wire,Jan
275,,7,Wire,Jan
42,,-168,Wire,Jan
38,,5489,Salary,Jan
300,64,-17,Wire,Jan
700,,-262,Wire,Jan
866,,-290,Wire,Jan
128,,-1461,Wire,Jan
576,,5117,Salary,Jan
685,,1290,International,Jan
269,,-505,Wire,Jan
132,,7187,Salary,Jan
603,,19,Wire,Jan
467,,-148,Wire,Jan
980,,470,International,Jan
122,,-115,Wire,Jan
776,,-2759,Wire,Jan
798,,-928,Wire,Jan
623,833,-2,Wire,Jan
843,,-199,Wire,Jan
629,,-4,Wire,Jan
621,,-277,Wire,Jan
224,,-5392,Wire,Jan
282,,-188,Wire,Jan
475,,-2009,Wire,Jan
761,917,8,Wire,Jan
505,,-1303,Wire,Jan
769,549,49,Wire,Jan
506,,13,Wire,Jan
4,,8107,Salary,Jan
61,,-106,Wire,Jan
784,,79,Wire,Jan
298,,-762,Wire,Jan
295,,-413,Wire,Jan
988,,-180,Wire,Jan
765,,-116,Wire,Jan
812,,-122,Wire,Jan
160,,33,Wire,Jan
236,,-78,Wire,Jan
587,,2500,International,Jan
824,,6659,Salary,Jan
627,,-206,Wire,Jan
380,,-30,Wire,Jan
219,,-1207,Wire,Jan
204,,16,Wire,Jan
193,,-184,Wire,Jan
482,,6987,Salary,Jan
690,,-374,Wire,Jan
455,,-56,Wire,Jan
853,,-108,Wire,Jan
740,,-2490,Wire,Jan
992,,-606,Wire,Jan
703,,21,Wire,Jan
1000,,-103,Wire,Jan
74,,-316,Wire,Jan
266,,-3150,Wire,Jan
456,,-825,Wire,Jan
891,942,5,Wire,Jan
250,,-1982,Wire,Jan
191,,-5756,Wire,Jan
784,,52,Wire,Jan
505,703,22,Wire,Jan
