Customer_ID,Month,SAR
149,Mar,0
149,May,0
149,Nov,0
149,Oct,0
149,Sep,0
150,Apr,0
150,Aug,0
150,Dec,0
150,Feb,0
150,Jan,0
150,Jul,0
150,Jun,0
150,Mar,0
150,May,0
150,Nov,0
150,Oct,0
150,Sep,0
151,Apr,0
151,Aug,0
151,Dec,0
151,Feb,0
151,Jan,0
151,Jul,0
151,Jun,0
151,Mar,0
151,May,0
151,Nov,0
151,Oct,0
151,Sep,0
152,Apr,0
152,Aug,0
152,Dec,0
152,Feb,0
152,Jan,1
152,Jul,0
152,Jun,0
152,Mar,0
152,May,1
152,Nov,0
152,Oct,0
152,Sep,0
153,Apr,0
153,Aug,0
153,Dec,0
153,Feb,0
153,Jan,0
153,Jul,0
153,Jun,0
153,Mar,0
153,May,0
153,Nov,0
153,Oct,0
153,Sep,0
154,Apr,0
154,Aug,0
154,Dec,0
154,Feb,0
154,Jan,0
154,Jul,0
154,Jun,0
154,Mar,0
154,May,0
154,Nov,0
154,Oct,0
154,Sep,0
155,Apr,0
155,Aug,0
155,Dec,0
155,Feb,0
155,Jan,0
155,Jul,0
155,Jun,0
155,Mar,0
155,May,0
155,Nov,0
155,Oct,0
155,Sep,0
156,Apr,1
156,Aug,0
156,Dec,0
156,Feb,0
156,Jan,0
156,Jul,0
156,Jun,0
156,Mar,0
156,May,0
156,Nov,1
156,Oct,0
156,Sep,1
157,Apr,0
157,Aug,0
157,Dec,0
157,Feb,0
157,Jan,0
157,Jul,0
157,Jun,0
157,Mar,0
157,May,0
157,Nov,0
157,Oct,1
157,Sep,0
158,Apr,0
158,Aug,0
158,Dec,0
158,Feb,0
158,Jan,0
158,Jul,0
158,Jun,0
158,Mar,0
158,May,0
158,Nov,0
158,Oct,0
158,Sep,0
159,Apr,0
159,Aug,0
159,Dec,0
159,Feb,0
159,Jan,0
159,Jul,0
159,Jun,0
159,Mar,0
159,May,0
159,Nov,0
159,Oct,0
159,Sep,0
160,Apr,0
160,Aug,0
160,Dec,0
160,Feb,0
160,Jan,0
160,Jul,0
160,Jun,1
160,Mar,0
160,May,0
160,Nov,0
160,Oct,0
160,Sep,0
161,Apr,0
161,Aug,0
161,Dec,0
161,Feb,0
161,Jan,0
161,Jul,0
161,Jun,0
161,Mar,0
161,May,0
161,Nov,0
161,Oct,0
161,Sep,0
162,Apr,0
162,Aug,0
162,Dec,0
162,Feb,0
162,Jan,0
162,Jul,0
162,Jun,0
162,Mar,0
162,May,0
162,Nov,0
162,Oct,0
162,Sep,0
163,Apr,0
163,Aug,0
163,Dec,0
163,Feb,0
163,Jan,0
163,Jul,0
163,Jun,0
163,Mar,0
163,May,0
163,Nov,0
163,Oct,0
163,Sep,0
164,Apr,0
164,Aug,0
164,Dec,0
164,Feb,0
164,Jan,0
164,Jul,0
164,Jun,0
164,Mar,0
164,May,0
164,Nov,0
164,Oct,0
164,Sep,0
165,Apr,0
165,Aug,0
165,Dec,0
165,Feb,0
165,Jan,0
165,Jul,0
165,Jun,0
165,Mar,0
165,May,0
165,Nov,0
165,Oct,0
165,Sep,0
166,Apr,0
166,Aug,0
166,Dec,0
166,Feb,0
166,Jan,0
166,Jul,0
166,Jun,0
166,Mar,0
166,May,0
166,Nov,0
166,Oct,0
166,Sep,0
167,Apr,0
167,Aug,0
167,Dec,0
167,Feb,0
167,Jan,0
167,Jul,1
167,Jun,0
167,Mar,0
167,May,0
167,Nov,0
167,Oct,0
167,Sep,0
168,Apr,0
168,Aug,0
168,Dec,0
168,Feb,0
168,Jan,0
168,Jul,0
168,Jun,0
168,Mar,0
168,May,0
168,Nov,0
168,Oct,0
168,Sep,0
169,Apr,0
169,Aug,0
169,Dec,0
169,Feb,0
169,Jan,0
169,Jul,0
169,Jun,0
169,Mar,1
169,May,0
169,Nov,0
169,Oct,0
169,Sep,0
170,Apr,0
170,Aug,0
170,Dec,0
170,Feb,0
170,Jan,0
170,Jul,0
170,Jun,0
170,Mar,0
170,May,0
170,Nov,1
170,Oct,0
170,Sep,0
171,Apr,0
171,Aug,0
171,Dec,1
171,Feb,1
171,Jan,0
171,Jul,0
171,Jun,0
171,Mar,0
171,May,0
171,Nov,0
171,Oct,0
171,Sep,0
172,Apr,0
172,Aug,0
172,Dec,0
172,Feb,0
172,Jan,0
172,Jul,0
172,Jun,0
172,Mar,0
172,May,0
172,Nov,0
172,Oct,0
172,Sep,1
173,Apr,0
173,Aug,0
173,Dec,0
173,Feb,0
173,Jan,0
173,Jul,0
173,Jun,0
173,Mar,0
173,May,0
173,Nov,0
173,Oct,0
173,Sep,0
174,Apr,0
174,Aug,0
174,Dec,0
174,Feb,0
174,Jan,0
174,Jul,0
174,Jun,0
174,Mar,0
174,May,0
174,Nov,0
174,Oct,0
174,Sep,0
175,Apr,0
175,Aug,0
175,Dec,1
175,Feb,0
175,Jan,0
175,Jul,0
175,Jun,0
175,Mar,0
175,May,0
175,Nov,0
175,Oct,0
175,Sep,0
176,Apr,1
176,Aug,0
176,Dec,0
176,Feb,0
176,Jan,0
176,Jul,0
176,Jun,0
176,Mar,0
176,May,0
176,Nov,0
176,Oct,0
176,Sep,1
177,Apr,0
177,Aug,0
177,Dec,0
177,Feb,0
177,Jan,0
177,Jul,0
177,Jun,0
177,Mar,0
177,May,0
177,Nov,0
177,Oct,0
177,Sep,0
178,Apr,0
178,Aug,0
178,Dec,0
178,Feb,0
178,Jan,0
178,Jul,0
178,Jun,0
178,Mar,0
178,May,0
178,Nov,1
178,Oct,0
178,Sep,0
179,Apr,0
179,Aug,0
179,Dec,0
179,Feb,0
179,Jan,0
179,Jul,0
179,Jun,0
179,Mar,0
179,May,0
179,Nov,0
179,Oct,0
179,Sep,1
180,Apr,0
180,Aug,0
180,Dec,0
180,Feb,0
180,Jan,0
180,Jul,0
180,Jun,0
180,Mar,0
180,May,0
180,Nov,0
180,Oct,0
180,Sep,0
181,Apr,0
181,Aug,0
181,Dec,0
181,Feb,0
181,Jan,0
181,Jul,0
181,Jun,0
181,Mar,0
181,May,0
181,Nov,0
181,Oct,0
181,Sep,0
182,Apr,0
182,Aug,0
182,Dec,0
182,Feb,1
182,Jan,0
182,Jul,0
182,Jun,0
182,Mar,0
182,May,0
182,Nov,0
182,Oct,0
182,Sep,0
183,Apr,0
183,Aug,0
183,Dec,0
183,Feb,0
183,Jan,0
183,Jul,0
183,Jun,0
183,Mar,0
183,May,0
183,Nov,0
183,Oct,0
183,Sep,0
184,Apr,0
184,Aug,0
184,Dec,0
184,Feb,0
184,Jan,0
184,Jul,0
184,Jun,0
184,Mar,0
184,May,0
184,Nov,0
184,Oct,0
184,Sep,0
185,Apr,0
185,Aug,0
185,Dec,0
185,Feb,0
185,Jan,0
185,Jul,0
185,Jun,0
185,Mar,0
185,May,0
185,Nov,0
185,Oct,0
185,Sep,0
186,Apr,0
186,Aug,0
186,Dec,0
186,Feb,0
186,Jan,0
186,Jul,0
186,Jun,0
186,Mar,0
186,May,0
186,Nov,0
186,Oct,0
186,Sep,0
187,Apr,0
187,Aug,0
187,Dec,0
187,Feb,0
187,Jan,0
187,Jul,1
187,Jun,0
187,Mar,0
187,May,0
187,Nov,0
187,Oct,1
187,Sep,1
188,Apr,0
188,Aug,0
188,Dec,0
188,Feb,0
188,Jan,0
188,Jul,0
188,Jun,0
188,Mar,0
188,May,0
188,Nov,0
188,Oct,0
188,Sep,0
189,Apr,1
189,Aug,0
189,Dec,0
189,Feb,0
189,Jan,0
189,Jul,0
189,Jun,0
189,Mar,0
189,May,0
189,Nov,0
189,Oct,1
189,Sep,0
190,Apr,0
190,Aug,0
190,Dec,0
190,Feb,0
190,Jan,1
190,Jul,0
190,Jun,0
190,Mar,0
190,May,0
190,Nov,0
190,Oct,1
190,Sep,0
191,Apr,0
191,Aug,1
191,Dec,0
191,Feb,0
191,Jan,0
191,Jul,1
191,Jun,0
191,Mar,0
191,May,0
191,Nov,0
191,Oct,0
191,Sep,0
192,Apr,0
192,Aug,0
192,Dec,0
192,Feb,0
192,Jan,0
192,Jul,0
192,Jun,1
192,Mar,0
192,May,0
192,Nov,0
192,Oct,0
192,Sep,0
193,Apr,0
193,Aug,0
193,Dec,0
193,Feb,0
193,Jan,0
193,Jul,0
193,Jun,0
193,Mar,1
193,May,0
193,Nov,0
193,Oct,0
193,Sep,0
194,Apr,0
194,Aug,0
194,Dec,0
194,Feb,0
194,Jan,0
194,Jul,0
194,Jun,0
194,Mar,0
194,May,0
194,Nov,0
194,Oct,0
194,Sep,0
195,Apr,0
195,Aug,0
195,Dec,0
195,Feb,0
195,Jan,0
195,Jul,0
195,Jun,0
195,Mar,0
195,May,0
195,Nov,0
195,Oct,0
195,Sep,0
196,Apr,1
196,Aug,0
196,Dec,0
196,Feb,0
196,Jan,0
196,Jul,0
196,Jun,0
196,Mar,0
196,May,0
196,Nov,0
196,Oct,0
196,Sep,0
197,Apr,1
197,Aug,0
197,Dec,0
197,Feb,0
197,Jan,1
197,Jul,0
197,Jun,0
197,Mar,0
197,May,0
197,Nov,0
197,Oct,0
197,Sep,0
198,Apr,0
198,Aug,0
198,Dec,0
198,Feb,0
198,Jan,0
198,Jul,0
198,Jun,0
198,Mar,0
198,May,0
198,Nov,0
198,Oct,0
198,Sep,0
199,Apr,0
199,Aug,0
199,Dec,0
199,Feb,0
199,Jan,0
199,Jul,0
199,Jun,0
199,Mar,0
199,May,0
199,Nov,0
199,Oct,0
199,Sep,1
200,Apr,0
200,Aug,0
200,Dec,0
200,Feb,0
200,Jan,0
200,Jul,0
200,Jun,0
200,Mar,0
200,May,0
200,Nov,0
200,Oct,0
200,Sep,0
201,Apr,0
201,Aug,0
201,Dec,0
201,Feb,0
201,Jan,0
201,Jul,0
201,Jun,0
201,Mar,0
201,May,0
201,Nov,0
201,Oct,0
201,Sep,0
202,Apr,0
202,Aug,0
202,Dec,0
202,Feb,0
202,Jan,0
202,Jul,0
202,Jun,0
202,Mar,0
202,May,0
202,Nov,0
202,Oct,0
202,Sep,0
203,Apr,0
203,Aug,0
203,Dec,0
203,Feb,0
203,Jan,0
203,Jul,0
203,Jun,0
203,Mar,0
203,May,0
203,Nov,0
203,Oct,0
203,Sep,1
204,Apr,0
204,Aug,0
204,Dec,0
204,Feb,0
204,Jan,1
204,Jul,0
204,Jun,0
204,Mar,0
204,May,0
204,Nov,0
204,Oct,0
204,Sep,0
205,Apr,0
205,Aug,0
205,Dec,0
205,Feb,0
205,Jan,0
205,Jul,0
205,Jun,0
205,Mar,0
205,May,0
205,Nov,0
205,Oct,0
205,Sep,0
206,Apr,1
206,Aug,0
206,Dec,0
206,Feb,0
206,Jan,0
206,Jul,0
206,Jun,0
206,Mar,0
206,May,0
206,Nov,0
206,Oct,0
206,Sep,0
207,Apr,0
207,Aug,0
207,Dec,0
207,Feb,0
207,Jan,0
207,Jul,0
207,Jun,0
207,Mar,0
207,May,0
207,Nov,0
207,Oct,0
207,Sep,0
208,Apr,0
208,Aug,0
208,Dec,1
208,Feb,0
208,Jan,1
208,Jul,0
208,Jun,0
208,Mar,0
208,May,0
208,Nov,0
208,Oct,0
208,Sep,0
209,Apr,1
209,Aug,1
209,Dec,1
209,Feb,0
209,Jan,0
209,Jul,0
209,Jun,0
209,Mar,1
209,May,1
209,Nov,1
209,Oct,0
209,Sep,1
210,Apr,0
210,Aug,0
210,Dec,0
210,Feb,0
210,Jan,0
210,Jul,0
210,Jun,0
210,Mar,0
210,May,0
210,Nov,0
210,Oct,0
210,Sep,0
211,Apr,0
211,Aug,0
211,Dec,0
211,Feb,0
211,Jan,0
211,Jul,0
211,Jun,1
211,Mar,0
211,May,0
211,Nov,0
211,Oct,0
211,Sep,0
212,Apr,0
212,Aug,0
212,Dec,0
212,Feb,0
212,Jan,0
212,Jul,0
212,Jun,0
212,Mar,0
212,May,0
212,Nov,0
212,Oct,0
212,Sep,0
213,Apr,0
213,Aug,0
213,Dec,0
213,Feb,1
213,Jan,0
213,Jul,1
213,Jun,0
213,Mar,1
213,May,0
213,Nov,0
213,Oct,0
213,Sep,0
214,Apr,0
214,Aug,0
214,Dec,0
214,Feb,0
214,Jan,0
214,Jul,0
214,Jun,0
214,Mar,0
214,May,0
214,Nov,0
214,Oct,0
214,Sep,0
215,Apr,0
215,Aug,0
215,Dec,0
215,Feb,0
215,Jan,0
215,Jul,0
215,Jun,0
215,Mar,0
215,May,0
215,Nov,0
215,Oct,0
215,Sep,0
216,Apr,0
216,Aug,0
216,Dec,0
216,Feb,0
216,Jan,0
216,Jul,0
216,Jun,0
216,Mar,0
216,May,0
216,Nov,0
216,Oct,0
216,Sep,0
217,Apr,0
217,Aug,1
217,Dec,0
217,Feb,0
217,Jan,0
217,Jul,0
217,Jun,0
217,Mar,0
217,May,1
217,Nov,1
217,Oct,0
217,Sep,0
218,Apr,0
218,Aug,0
218,Dec,0
218,Feb,0
218,Jan,0
218,Jul,0
218,Jun,0
218,Mar,0
218,May,1
218,Nov,0
218,Oct,0
218,Sep,0
219,Apr,0
219,Aug,0
219,Dec,0
219,Feb,0
219,Jan,0
219,Jul,0
219,Jun,0
219,Mar,0
219,May,0
219,Nov,0
219,Oct,0
219,Sep,0
220,Apr,0
220,Aug,0
220,Dec,0
220,Feb,0
220,Jan,0
220,Jul,0
220,Jun,0
220,Mar,0
220,May,0
220,Nov,0
220,Oct,0
220,Sep,0
221,Apr,0
221,Aug,0
221,Dec,0
221,Feb,0
221,Jan,0
221,Jul,0
221,Jun,0
221,Mar,0
221,May,0
221,Nov,0
221,Oct,0
221,Sep,0
222,Apr,0
222,Aug,0
222,Dec,0
222,Feb,0
222,Jan,0
222,Jul,0
222,Jun,0
222,Mar,0
222,May,0
222,Nov,0
222,Oct,0
222,Sep,0
223,Apr,0
223,Aug,0
223,Dec,0
223,Feb,0
223,Jan,0
223,Jul,0
223,Jun,0
223,Mar,0
223,May,0
223,Nov,0
223,Oct,0
223,Sep,0
224,Apr,0
224,Aug,0
224,Dec,1
224,Feb,1
224,Jan,1
224,Jul,0
224,Jun,0
224,Mar,0
224,May,0
224,Nov,0
224,Oct,1
224,Sep,0
225,Apr,0
225,Aug,0
225,Dec,0
225,Feb,0
225,Jan,0
225,Jul,0
225,Jun,0
225,Mar,0
225,May,0
225,Nov,0
225,Oct,0
225,Sep,0
226,Apr,0
226,Aug,0
226,Dec,0
226,Feb,0
226,Jan,0
226,Jul,0
226,Jun,0
226,Mar,0
226,May,0
226,Nov,1
226,Oct,0
226,Sep,0
227,Apr,0
227,Aug,0
227,Dec,0
227,Feb,0
227,Jan,0
227,Jul,0
227,Jun,0
227,Mar,0
227,May,0
227,Nov,0
227,Oct,0
227,Sep,0
228,Apr,0
228,Aug,1
228,Dec,0
228,Feb,0
228,Jan,0
228,Jul,0
228,Jun,0
228,Mar,0
228,May,0
228,Nov,0
228,Oct,0
228,Sep,0
229,Apr,0
229,Aug,0
229,Dec,0
229,Feb,0
229,Jan,0
229,Jul,0
229,Jun,0
229,Mar,0
229,May,0
229,Nov,0
229,Oct,0
229,Sep,0
230,Apr,0
230,Aug,0
230,Dec,0
230,Feb,0
230,Jan,0
230,Jul,0
230,Jun,0
230,Mar,0
230,May,0
230,Nov,0
230,Oct,0
230,Sep,0
231,Apr,0
231,Aug,0
231,Dec,0
231,Feb,0
231,Jan,0
231,Jul,0
231,Jun,0
231,Mar,0
231,May,0
231,Nov,0
231,Oct,0
231,Sep,0
232,Apr,0
232,Aug,0
232,Dec,0
232,Feb,0
232,Jan,0
232,Jul,0
232,Jun,0
232,Mar,0
232,May,0
232,Nov,0
232,Oct,0
232,Sep,0
233,Apr,0
233,Aug,0
233,Dec,0
233,Feb,0
233,Jan,0
233,Jul,0
233,Jun,0
233,Mar,0
233,May,0
233,Nov,0
233,Oct,0
233,Sep,0
234,Apr,0
234,Aug,0
234,Dec,0
234,Feb,0
234,Jan,0
234,Jul,0
234,Jun,0
234,Mar,0
234,May,0
234,Nov,0
234,Oct,0
234,Sep,0
235,Apr,0
235,Aug,0
235,Dec,0
235,Feb,0
235,Jan,0
235,Jul,1
235,Jun,0
235,Mar,0
235,May,0
235,Nov,0
235,Oct,1
235,Sep,0
236,Apr,0
236,Aug,0
236,Dec,0
236,Feb,0
236,Jan,0
236,Jul,0
236,Jun,0
236,Mar,0
236,May,0
236,Nov,0
236,Oct,0
236,Sep,0
237,Apr,0
237,Aug,0
237,Dec,0
237,Feb,0
237,Jan,0
237,Jul,0
237,Jun,0
237,Mar,0
237,May,0
237,Nov,0
237,Oct,0
237,Sep,0
238,Apr,0
238,Aug,0
238,Dec,0
238,Feb,0
238,Jan,0
238,Jul,0
238,Jun,0
238,Mar,0
238,May,0
238,Nov,0
238,Oct,0
238,Sep,0
239,Apr,0
239,Aug,0
239,Dec,0
239,Feb,0
239,Jan,0
239,Jul,0
239,Jun,0
239,Mar,0
239,May,0
239,Nov,0
239,Oct,0
239,Sep,0
240,Apr,0
240,Aug,0
240,Dec,0
240,Feb,0
240,Jan,0
240,Jul,0
240,Jun,0
240,Mar,0
240,May,0
240,Nov,0
240,Oct,0
240,Sep,0
241,Apr,0
241,Aug,0
241,Dec,0
241,Feb,0
241,Jan,0
241,Jul,0
241,Jun,0
241,Mar,0
241,May,0
241,Nov,0
241,Oct,0
241,Sep,0
242,Apr,0
242,Aug,0
242,Dec,0
242,Feb,0
242,Jan,0
242,Jul,0
242,Jun,0
242,Mar,0
242,May,0
242,Nov,0
242,Oct,0
242,Sep,0
243,Apr,0
243,Aug,0
243,Dec,0
243,Feb,0
243,Jan,1
243,Jul,0
243,Jun,0
243,Mar,0
243,May,0
243,Nov,0
243,Oct,0
243,Sep,0
244,Apr,0
244,Aug,0
244,Dec,0
244,Feb,0
244,Jan,1
244,Jul,0
244,Jun,1
244,Mar,0
244,May,0
244,Nov,0
244,Oct,0
244,Sep,1
245,Apr,0
245,Aug,0
245,Dec,0
245,Feb,0
245,Jan,0
245,Jul,0
245,Jun,0
245,Mar,0
245,May,0
245,Nov,0
245,Oct,0
245,Sep,0
246,Apr,0
246,Aug,0
246,Dec,0
246,Feb,0
246,Jan,0
246,Jul,0
246,Jun,0
246,Mar,0
246,May,0
246,Nov,0
246,Oct,0
246,Sep,0
247,Apr,0
247,Aug,0
247,Dec,0
247,Feb,0
247,Jan,0
247,Jul,0
247,Jun,0
247,Mar,0
247,May,0
247,Nov,0
247,Oct,0
247,Sep,0
248,Apr,0
248,Aug,0
248,Dec,0
248,Feb,0
248,Jan,0
248,Jul,0
248,Jun,0
248,Mar,0
248,May,0
248,Nov,0
248,Oct,0
248,Sep,0
249,Apr,0
249,Aug,0
249,Dec,0
249,Feb,0
249,Jan,1
249,Jul,0
249,Jun,0
249,Mar,0
249,May,0
249,Nov,0
249,Oct,0
249,Sep,0
250,Apr,0
250,Aug,0
250,Dec,1
250,Feb,0
250,Jan,0
250,Jul,0
250,Jun,0
250,Mar,0
250,May,0
250,Nov,0
250,Oct,0
250,Sep,0
251,Apr,0
251,Aug,0
251,Dec,0
251,Feb,0
251,Jan,0
251,Jul,1
251,Jun,0
251,Mar,0
251,May,0
251,Nov,0
251,Oct,1
251,Sep,1
252,Apr,0
252,Aug,0
252,Dec,0
252,Feb,0
252,Jan,0
252,Jul,0
252,Jun,0
252,Mar,0
252,May,0
252,Nov,0
252,Oct,0
252,Sep,0
253,Apr,0
253,Aug,0
253,Dec,0
253,Feb,0
253,Jan,0
253,Jul,0
253,Jun,0
253,Mar,0
253,May,0
253,Nov,0
253,Oct,0
253,Sep,0
254,Apr,0
254,Aug,0
254,Dec,0
254,Feb,0
254,Jan,1
254,Jul,0
254,Jun,0
254,Mar,0
254,May,0
254,Nov,0
254,Oct,0
254,Sep,0
255,Apr,0
255,Aug,0
255,Dec,0
255,Feb,0
255,Jan,0
255,Jul,0
255,Jun,0
255,Mar,0
255,May,0
255,Nov,0
255,Oct,0
255,Sep,0
256,Apr,0
256,Aug,0
256,Dec,0
256,Feb,0
256,Jan,0
256,Jul,0
256,Jun,0
256,Mar,0
256,May,0
256,Nov,0
256,Oct,0
256,Sep,0
257,Apr,0
257,Aug,0
257,Dec,0
257,Feb,0
257,Jan,0
257,Jul,0
257,Jun,0
257,Mar,0
257,May,0
257,Nov,0
257,Oct,0
257,Sep,0
258,Apr,0
258,Aug,0
258,Dec,0
258,Feb,0
258,Jan,0
258,Jul,0
258,Jun,0
258,Mar,0
258,May,0
258,Nov,0
258,Oct,0
258,Sep,0
259,Apr,0
259,Aug,1
259,Dec,0
259,Feb,0
259,Jan,0
259,Jul,1
259,Jun,0
259,Mar,0
259,May,0
259,Nov,0
259,Oct,0
259,Sep,0
260,Apr,0
260,Aug,0
260,Dec,0
260,Feb,0
260,Jan,0
260,Jul,0
260,Jun,0
260,Mar,0
260,May,0
260,Nov,0
260,Oct,0
260,Sep,0
261,Apr,1
261,Aug,0
261,Dec,0
261,Feb,0
261,Jan,0
261,Jul,0
261,Jun,0
261,Mar,0
261,May,0
261,Nov,0
261,Oct,1
261,Sep,0
262,Apr,0
262,Aug,0
262,Dec,0
262,Feb,0
262,Jan,1
262,Jul,1
262,Jun,0
262,Mar,0
262,May,0
262,Nov,0
262,Oct,0
262,Sep,0
263,Apr,0
263,Aug,1
263,Dec,0
263,Feb,0
263,Jan,0
263,Jul,0
263,Jun,0
263,Mar,0
263,May,0
263,Nov,1
263,Oct,0
263,Sep,0
264,Apr,1
264,Aug,0
264,Dec,0
264,Feb,0
264,Jan,0
264,Jul,0
264,Jun,0
264,Mar,1
264,May,1
264,Nov,1
264,Oct,0
264,Sep,0
265,Apr,0
265,Aug,0
265,Dec,0
265,Feb,0
265,Jan,0
265,Jul,0
265,Jun,0
265,Mar,0
265,May,0
265,Nov,0
265,Oct,0
265,Sep,0
266,Apr,0
266,Aug,1
266,Dec,0
266,Feb,0
266,Jan,1
266,Jul,0
266,Jun,0
266,Mar,0
266,May,0
266,Nov,0
266,Oct,0
266,Sep,0
267,Apr,0
267,Aug,0
267,Dec,0
267,Feb,0
267,Jan,0
267,Jul,0
267,Jun,0
267,Mar,0
267,May,0
267,Nov,0
267,Oct,0
267,Sep,0
268,Apr,0
268,Aug,0
268,Dec,0
268,Feb,0
268,Jan,0
268,Jul,0
268,Jun,0
268,Mar,0
268,May,0
268,Nov,0
268,Oct,0
268,Sep,0
269,Apr,0
269,Aug,0
269,Dec,0
269,Feb,0
269,Jan,0
269,Jul,0
269,Jun,0
269,Mar,0
269,May,0
269,Nov,0
269,Oct,1
269,Sep,0
270,Apr,0
270,Aug,0
270,Dec,0
270,Feb,0
270,Jan,0
270,Jul,0
270,Jun,0
270,Mar,0
270,May,0
270,Nov,0
270,Oct,0
270,Sep,0
271,Apr,0
271,Aug,0
271,Dec,0
271,Feb,0
271,Jan,0
271,Jul,0
271,Jun,0
271,Mar,0
271,May,0
271,Nov,0
271,Oct,0
271,Sep,0
272,Apr,0
272,Aug,0
272,Dec,0
272,Feb,0
272,Jan,0
272,Jul,0
272,Jun,0
272,Mar,0
272,May,0
272,Nov,0
272,Oct,0
272,Sep,0
273,Apr,0
273,Aug,0
273,Dec,0
273,Feb,0
273,Jan,0
273,Jul,0
273,Jun,0
273,Mar,0
273,May,0
273,Nov,1
273,Oct,0
273,Sep,0
274,Apr,0
274,Aug,0
274,Dec,0
274,Feb,0
274,Jan,0
274,Jul,0
274,Jun,0
274,Mar,0
274,May,0
274,Nov,0
274,Oct,0
274,Sep,0
275,Apr,0
275,Aug,0
275,Dec,0
275,Feb,0
275,Jan,0
275,Jul,0
275,Jun,0
275,Mar,0
275,May,0
275,Nov,0
275,Oct,0
275,Sep,0
276,Apr,0
276,Aug,0
276,Dec,0
276,Feb,0
276,Jan,0
276,Jul,0
276,Jun,0
276,Mar,0
276,May,0
276,Nov,0
276,Oct,0
276,Sep,0
277,Apr,0
277,Aug,0
277,Dec,0
277,Feb,0
277,Jan,0
277,Jul,0
277,Jun,0
277,Mar,0
277,May,0
277,Nov,0
277,Oct,0
277,Sep,0
278,Apr,0
278,Aug,0
278,Dec,0
278,Feb,0
278,Jan,0
278,Jul,0
278,Jun,0
278,Mar,0
278,May,0
278,Nov,0
278,Oct,0
278,Sep,0
279,Apr,0
279,Aug,0
279,Dec,0
279,Feb,0
279,Jan,0
279,Jul,0
279,Jun,0
279,Mar,0
279,May,0
279,Nov,0
279,Oct,0
279,Sep,0
280,Apr,0
280,Aug,0
280,Dec,0
280,Feb,0
280,Jan,0
280,Jul,0
280,Jun,0
280,Mar,0
280,May,0
280,Nov,0
280,Oct,0
280,Sep,0
281,Apr,0
281,Aug,0
281,Dec,0
281,Feb,0
281,Jan,0
281,Jul,0
281,Jun,0
281,Mar,0
281,May,0
281,Nov,0
281,Oct,0
281,Sep,0
282,Apr,0
282,Aug,0
282,Dec,0
282,Feb,0
282,Jan,0
282,Jul,0
282,Jun,0
282,Mar,0
282,May,0
282,Nov,0
282,Oct,0
282,Sep,0
283,Apr,0
283,Aug,0
283,Dec,0
283,Feb,0
283,Jan,0
283,Jul,0
283,Jun,0
283,Mar,0
283,May,0
283,Nov,0
283,Oct,0
283,Sep,0
284,Apr,0
284,Aug,0
284,Dec,0
284,Feb,0
284,Jan,0
284,Jul,0
284,Jun,0
284,Mar,0
284,May,0
284,Nov,0
284,Oct,0
284,Sep,0
285,Apr,0
285,Aug,0
285,Dec,0
285,Feb,0
285,Jan,0
285,Jul,0
285,Jun,0
285,Mar,0
285,May,0
285,Nov,0
285,Oct,0
285,Sep,0
286,Apr,0
286,Aug,0
286,Dec,0
286,Feb,0
286,Jan,0
286,Jul,0
286,Jun,0
286,Mar,0
286,May,0
286,Nov,0
286,Oct,0
286,Sep,0
287,Apr,0
287,Aug,0
287,Dec,0
287,Feb,0
287,Jan,0
287,Jul,0
287,Jun,0
287,Mar,0
287,May,0
287,Nov,0
287,Oct,0
287,Sep,0
288,Apr,0
288,Aug,0
288,Dec,0
288,Feb,0
288,Jan,0
288,Jul,0
288,Jun,0
288,Mar,0
288,May,0
288,Nov,0
288,Oct,0
288,Sep,0
289,Apr,0
289,Aug,0
289,Dec,0
289,Feb,0
289,Jan,0
289,Jul,0
289,Jun,1
289,Mar,1
289,May,0
289,Nov,0
289,Oct,0
289,Sep,0
290,Apr,0
290,Aug,0
290,Dec,0
290,Feb,0
290,Jan,0
290,Jul,0
290,Jun,0
290,Mar,0
290,May,0
290,Nov,0
290,Oct,0
290,Sep,0
291,Apr,0
291,Aug,0
291,Dec,0
291,Feb,0
291,Jan,0
291,Jul,0
291,Jun,1
291,Mar,0
291,May,1
291,Nov,0
291,Oct,0
291,Sep,0
292,Apr,0
292,Aug,0
292,Dec,0
292,Feb,0
292,Jan,0
292,Jul,0
292,Jun,1
292,Mar,0
292,May,0
292,Nov,0
292,Oct,0
292,Sep,0
293,Apr,1
293,Aug,0
293,Dec,0
293,Feb,0
293,Jan,0
293,Jul,0
293,Jun,0
293,Mar,0
293,May,0
293,Nov,0
293,Oct,0
293,Sep,0
294,Apr,0
294,Aug,0
294,Dec,0
294,Feb,0
294,Jan,0
294,Jul,0
294,Jun,0
294,Mar,0
294,May,0
294,Nov,0
294,Oct,0
294,Sep,0
295,Apr,0
295,Aug,0
295,Dec,0
295,Feb,0
295,Jan,0
295,Jul,0
295,Jun,0
295,Mar,0
295,May,1
295,Nov,0
295,Oct,0
295,Sep,0
296,Apr,0
296,Aug,0
296,Dec,0
296,Feb,0
296,Jan,0
296,Jul,0
296,Jun,0
296,Mar,0
296,May,0
296,Nov,0
296,Oct,0
296,Sep,0
297,Apr,0
297,Aug,0
297,Dec,0
297,Feb,0
297,Jan,0
297,Jul,0
297,Jun,0
297,Mar,0
297,May,0
297,Nov,0
297,Oct,0
297,Sep,0
298,Apr,1
298,Aug,0
298,Dec,0
298,Feb,0
